type,number,name,title,bidder,date,committee_mem1,committee_mem2,committee_mem3
Tender 1246,Tender,1246,Studio 74,"Design services Town Hall House upgrade levels 7, 13, 14 & 15",7/10/12, Paul Brown,Megan Saxon,Â Simon Collins.
Tender 1246,Tender,1246,Woodhead,"Design services Town Hall House upgrade levels 7, 13, 14 & 15",7/10/12, Paul Brown,Megan Saxon,Â Simon Collins.
Tender 1246,Tender,1246,Woods Bagot.,"Design services Town Hall House upgrade levels 7, 13, 14 & 15",7/10/12, Paul Brown,Megan Saxon,Â Simon Collins.
Tender 1244,Tender,1244,A1 General Contracting,RCD upgrade project,7/11/12, James Bennett,Megan Saxon,Â Grant Browne.
Tender 1244,Tender,1244,Acland Group,RCD upgrade project,7/11/12, James Bennett,Megan Saxon,Â Grant Browne.
Tender 1244,Tender,1244,Allied Technologies Australia,RCD upgrade project,7/11/12, James Bennett,Megan Saxon,Â Grant Browne.
Tender 1244,Tender,1244,CBD Mechanical Electrical Services,RCD upgrade project,7/11/12, James Bennett,Megan Saxon,Â Grant Browne.
Tender 1244,Tender,1244,Ryan Wilks,RCD upgrade project,7/11/12, James Bennett,Megan Saxon,Â Grant Browne.
Tender 1244,Tender,1244,SJ Electric (NSW).,RCD upgrade project,7/11/12, James Bennett,Megan Saxon,Â Grant Browne.
Tender 1243,Tender,1243,Acland Group,Backflow prevention upgrade,7/11/12, James Bennett,Megan Saxon, Grant Browne.
Tender 1243,Tender,1243,Lawson Bros Plumbing,Backflow prevention upgrade,7/11/12, James Bennett,Megan Saxon, Grant Browne.
Tender 1243,Tender,1243,Neverstop Water Harvesting,Backflow prevention upgrade,7/11/12, James Bennett,Megan Saxon, Grant Browne.
Tender 1243,Tender,1243,Primewater Australia,Backflow prevention upgrade,7/11/12, James Bennett,Megan Saxon, Grant Browne.
Tender 1243,Tender,1243,Roseville Plumbing.,Backflow prevention upgrade,7/11/12, James Bennett,Megan Saxon, Grant Browne.
Tender 1242,Tender,1242,Akyol Constructions,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,CBRE,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Chesterton Int.,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Colliers International,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Cushman and Wakefield,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,DTL,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Jones Lang La Salle,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Knight Frank Australia,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Pharos Group,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Savills,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1242,Tender,1242,Tim Green Commercial.,Property leasing services,6/29/12, Anthony Manuatu,Alice O'Connor, Nicholas Male-Perkins.
Tender 1236,Tender,1236,Butlers Events and Staging,Sydney New Year's Eve - scaffolding,6/19/12, Mary Vangelovska,Janet Eades, Alice O'Conner.
Tender 1236,Tender,1236,Stageset Pty Ltd.,Sydney New Year's Eve - scaffolding,6/19/12, Mary Vangelovska,Janet Eades, Alice O'Conner.
Tender 1233,Tender,1233,Motorola,Sydney New Year's Eve â€“ data and communications/two-way radios,6/12/12, Mary Vangelovska,Catherine Flanagan, Alice O'Conner.
Tender 1233,Tender,1233,PA People,Sydney New Year's Eve â€“ data and communications/two-way radios,6/12/12, Mary Vangelovska,Catherine Flanagan, Alice O'Conner.
Tender 1233,Tender,1233,Riedel Communications.,Sydney New Year's Eve â€“ data and communications/two-way radios,6/12/12, Mary Vangelovska,Catherine Flanagan, Alice O'Conner.
Tender 1232,Tender,1232,DME Engineering Services.,Sydney New Year's Eve â€“ bridge effect,6/12/12, Mary Vangelovska,Catherine Flanagan,Â Alice O'Conner.
Tender 1231,Tender,1231,Australian Prestressing Services Pty Ltd.,"Rock wall stability project at Wentworth Park Road, Glebe",5/29/12, Mary Vangelovska,Iraj Shrestha, Alice O'Conner.
Tender 1228,Tender,1228,Advanced Simplicity Pty Ltd,Independent certifier â€“ savings from energy & water-efficiency retrofit,6/12/12, Mary Vangelovska,Steve Castell, Alice O'Conner.
Tender 1228,Tender,1228,Energetics Pty Ltd,Independent certifier â€“ savings from energy & water-efficiency retrofit,6/12/12, Mary Vangelovska,Steve Castell, Alice O'Conner.
Tender 1228,Tender,1228,WT Partnership.,Independent certifier â€“ savings from energy & water-efficiency retrofit,6/12/12, Mary Vangelovska,Steve Castell, Alice O'Conner.
Tender 1226,Tender,1226,Building Services Engineers,Green Square Town Centre â€“ water re-use scheme â€“ design and construct commission â€“ operations maintenance & administration,6/26/12, Mary Vangelovska,Cameron Barnes, Alice O'Conner.Â 
Tender 1226,Tender,1226,Innaco Pty Ltd,Green Square Town Centre â€“ water re-use scheme â€“ design and construct commission â€“ operations maintenance & administration,6/26/12, Mary Vangelovska,Cameron Barnes, Alice O'Conner.Â 
Tender 1226,Tender,1226,MMA Civil,Green Square Town Centre â€“ water re-use scheme â€“ design and construct commission â€“ operations maintenance & administration,6/26/12, Mary Vangelovska,Cameron Barnes, Alice O'Conner.Â 
Tender 1226,Tender,1226,Veolia.,Green Square Town Centre â€“ water re-use scheme â€“ design and construct commission â€“ operations maintenance & administration,6/26/12, Mary Vangelovska,Cameron Barnes, Alice O'Conner.Â 
Tender 1221,Tender,1221,Adober Systems Pty Ltd,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1221,Tender,1221,Digivizer Pty Ltd,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1221,Tender,1221,Internetix,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1221,Tender,1221,KordaMentha,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1221,Tender,1221,Melbourne IT,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1221,Tender,1221,Panalysis,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1221,Tender,1221,Webtrends â€“ WT EMEA Acquisition Ltd.,Digital analytics,5/18/12, Mary Vangelovska,Karl Herger, Megan Saxon.
Tender 1220,Tender,1220,AGB Events.,City Christmas creative consultant,5/1/12, Mary Vangelovska,Emily Newman,Â Alice O'Conner.
Tender 1165,Tender,1165,Corporate Express Australia Pty Ltd,Supply and delivery of general hardware and associated products (3 years),5/1/12, Mary Vangelovska,John Davies,Â Alice O'Conner.
Tender 1165,Tender,1165,J.Blackawood & Sons Pty Limited,Supply and delivery of general hardware and associated products (3 years),5/1/12, Mary Vangelovska,John Davies,Â Alice O'Conner.
Tender 1165,Tender,1165,Klenall Industrial Suppliers.,Supply and delivery of general hardware and associated products (3 years),5/1/12, Mary Vangelovska,John Davies,Â Alice O'Conner.
Tender 1045,Tender,1045,Cogent Energy.,"Trigeneration systems design, installation, operation and maintenance for aquatic centres, Town Hall precinct and other sites",1/28/11, Mary Vangelovska,David Franco,Alf Zawadzki
EOI 0412,EOI,412,All Occasion Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Astar Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Bass and Flinders Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Blue Line Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Captain Cook Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,CV Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,DMC Marine,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Falconer Marine Enterprises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Flagship Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Fun Boat Harbour Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Good Time Harbour Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Jarmack Holdings,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,K.E Snell and Sota,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Rhythm Boat Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Seadream Charters,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Sefam Pty Ltd,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Silver Spirit Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Sydney Event Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Sydney Glass Island,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Sydney Princess Cruises,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,The Elite Cruise Company,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Â The Sail Training Association of QLD â€“ South Passage,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0412,EOI,412,Worlds Greatest Harbour Cruises.Â ,2012 Sydney New Year's Eve â€“ Harbour of Light parade,6/26/12, Mary Vangelovska,Joshua Engelbrecht, Alice O'Conner.Â 
EOI 0312,EOI,312,Academy Services Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Arcadia Pacific Group Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Broadlex Services Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Challenger Cleaning Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Douglas Site Services,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Ezko Property Services (Aust) Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,ISS Facility Services,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Mickey's Cleaning Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Newstate Property Services,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Perpetual PropertyCare Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Prudent Cleaning Services Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,Quayclean Australia Pty Ltd,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,SKG Property Services Australia,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOI 0312,EOI,312,TJS Services Pty Ltd.,Venue cleaning for events,3/14/12, Mary Vangelovska,Angelique Moss, Alice O'Conner.
EOIÂ 0212,EOI,212,Gary Deirmendjian,The restoration and/or adaptive reuse of the Harold Park trams,4/5/12, Mary Vangelovska,Tamara Bruckshaw,Â Steve Vidovic.
EOIÂ 0212,EOI,212,Welsh +Â Major Architects.,The restoration and/or adaptive reuse of the Harold Park trams,4/5/12, Mary Vangelovska,Tamara Bruckshaw,Â Steve Vidovic.
EOI 0112,EOI,112,Aileen Huynh,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,"Amanda Cairns-Cowan, Daniel Shine & Kelly Ann James",Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Amy Bortolazzo,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Andrew Boddam-Whetham,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Arts About Pty Ltd,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Biennale of Sydney,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Blackbeetle Pty Ltd,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Brad Miller,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Damien Butler,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Danar Goiser and Piers Lembke-Hogan,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Dean Fennell and Timothy Evans,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Deborah Turnbull,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Ella Barclay,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Eros Nika,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Exploding Galaxies,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Greg Giannis,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Isabelle Toland + Jasper Knight,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Jane Theau,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Joshua Sofaer,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Julia Burns,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Justine Topfer,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Karen Borger & Carla O'Brien,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Kassandra Bossell,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Killanoodle Pty Ltd,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Kristen McIver,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Lam Vchidzey,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Leo Robba,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Madeline Flynn,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Madeline Milasas,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Mark Hammer,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Mark McClelland & Grant Whitehouse,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Mike Hewson,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Mod Productions Pty Ltd,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Mothership Music Pty Ltd,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,"Museum of Applied Arts & Sciences in partnership with UTS, Architecture and the Built Environement and ARUP",Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,"Neil Ernest Tomkins, Joe Wilson and Thomas Thorby Lister",Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Pamela Lee Brenner & Johannes Muljana,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Peter Hunt,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Province,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,S.C Loneragan,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Shannon McKinnon,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
EOI 0112,EOI,112,Skalitzers Contemporary Art,Art and About Sydney 2012 artistic projects,3/6/12, Mary Vangelokska,Daniella Risyevski, Alice O'Conner.
